#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="prior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="birthDeath" spec="beast.evolution.speciation.BirthDeathSkylineModel">
#        <parameter id="origin" name="origin">15.0</parameter>
#        <parameter id="R0" name="R0">2.0</parameter>
#        <parameter id="becomeUninfectiousRate" name="becomeUninfectiousRate">0.5</parameter>
#        <parameter id="samplingProportion" name="samplingProportion">0.8</parameter>
#        <tree IsLabelledNewick="true" adjustTipHeights="false" id="tree" newick="((1:0.665867995915101,((2:0.4664991938058005,(3:0.3556227921617192,((((((((4:0.28218320917373063,(5:0.5090456784513178,6:0.4207695156008393):0.10633653199469162):0.8262299441731189,(((7:0.9338948596763217,(8:0.19442260828658142,9:1.0906512973553806):0.027678481371134822):1.0546923273083753,10:0.5505925453817984):0.6866758309456618,11:2.123219078182542):1.5400339793874442):0.7042598583909445,(12:1.4100000357332494,((13:0.756475098060923,((((14:2.101163765545417,(15:0.45442250061496736,16:1.6688618691885946):0.22795126501147678):0.009767504815329175,17:1.1618648220396093):0.5908393719835541,18:2.6059944117517695):0.17919976062028908,(19:1.7879834607299987,20:0.7549733788916946):0.9502163167144531):0.4314870384045193):1.079668301316552,(21:4.2665466932529785,22:0.16651131828134602):0.4650794030563663):1.2745771309185336):2.703087971692729):0.0345358976137522,((23:0.16015244178119836,((24:1.752610216977681,25:0.14613267577972167):0.9952093257179264,26:5.09334314415416):2.1219439209954425):1.4510226882281474,27:0.1664651695520254):0.16959394892431856):0.7365483628784224,((((28:1.4525248458736382,29:5.634051625692921):0.7422792932371154,30:3.5858926857931666):0.051358663390305814,(31:0.23524170907997988,32:0.33434710836042214):0.1577871522592229):0.09691012894743434,((((33:0.999402680827858,34:0.5740818082080672):1.6005529784540418,35:2.1849176712878045):0.30408118598686507,36:1.5097122553323832):0.0846712466195676,(37:0.8234044263441014,38:0.0484997278971111):0.008232878343306993):3.7293306114722506):1.582993326849512):0.7665369224842742,((39:1.9013707389783665,(40:4.692061743989797,(41:0.32080751271549524,42:0.4152620135028062):0.6796362002153398):0.2665399468075371):2.958242150343457,((43:1.293062481303977,44:7.0396786584810584):0.8123378988346808,45:0.6562506839803488):0.7666710858895947):0.8974957139687785):0.30358327749128655,46:1.1345335107804546):1.8378792131864632,(((((((((47:0.2970607308379698,(48:2.0870538831055274,(49:0.7435738918797412,50:0.8309187974560661):0.9769206022995185):0.09185120558774607):3.4093255278780745,51:1.521631412491459):1.1838913882423245,52:2.1336838641552553):0.7404604873161178,53:0.19332841801135547):0.4146114419411422,54:0.7855659770421521):0.24485485264707663,((55:1.604576026702567,(56:0.028352994310250068,57:1.0281324174737616):2.505077016772285):1.1672097010213465,58:2.42273775422433):0.7777585994767833):0.42969102255768554,59:0.13800342647627506):2.4850107407707696,(60:1.4644228949820772,((61:1.117667833401054,62:0.6145111140274526):1.9646724587269908,63:0.696982740227309):4.566323278501075):0.30326714754098116):0.786760141674455,64:0.2797219893958358):0.2738656267132926):0.7475536731289378):0.47305140436285154):0.3694826429165514,((((65:0.35366870894391855,(66:0.20734346544752746,67:0.0433132786918069):0.025869257005808777):1.9330695693300464,68:0.7577274701505545):0.5903527827694477,(69:0.3859871938426567,70:0.14710544529994696):3.068393763626261):1.5530195627453411,((71:0.055185336051106315,((72:0.28223235705165006,((73:0.11920089714574456,(74:3.62829575650502,75:0.3098440691795066):0.4597428024478214):2.422273083232585,((76:0.3941151928154598,77:0.1270147943513278):0.06166984514455809,((78:0.5947645135038986,79:3.167711517838047):0.7604164579304484,((80:0.9419645882090126,(81:0.17231160621938812,82:1.7377226921491342):0.14212918305838507):3.498645250932878,(83:0.004235469064841624,84:1.168455557818044):0.6780179057125171):0.14100117882523477):2.011997687528157):0.3448557029526258):0.2946811389284738):0.346924161631768,85:1.6583690965795626):0.914201724461448):2.0143480481154903,((86:0.22823565205221197,((87:1.6885772275397892,(88:4.45305326561578,89:0.6432020598095498):0.846539913005028):0.5939310531634758,90:1.1936229242916347):0.9268897626536456):1.4405875218542907,((((91:0.6375753989424489,(92:0.1997374765307356,((93:0.15121257068514282,94:0.025340501078273903):0.527256058122541,95:1.1697719636729147):1.5337567066864395):0.629743745893542):0.7245745854159518,96:2.3535315171545745):0.5497179664440885,(97:0.19674139820143122,98:1.0451881088893114):0.4145570993002883):3.6485202875228664,99:0.5143701914747432):0.5814646207345753):0.09719849063774832):0.9892086525240089):0.02371657856354714):0.8450589669309634):0.050649061042128324,100:0.265946687343956):0.02584050432186505; " spec="beast.util.TreeParser">
#            <taxonset spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="26" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="29" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="31" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="32" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="33" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="34" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="35" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="36" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="37" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="38" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="39" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="40" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="41" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="42" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="43" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="44" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="45" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="48" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="49" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="50" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="51" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="52" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="53" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="54" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="55" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="57" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="58" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="59" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="60" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="61" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="62" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="63" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="64" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="65" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="66" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="67" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="68" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="69" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="70" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="71" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="72" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="73" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="74" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="75" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="76" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="77" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="78" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="79" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="80" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="81" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="82" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="83" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="84" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="85" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="86" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="87" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="88" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="89" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="90" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="91" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="92" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="93" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="94" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="95" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="96" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="97" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="98" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="99" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="100" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#        </tree>
#    </distribution>
#</input>
#
Sample	prior	R0	becomeUninfectiousRate	samplingProportion	origin	
0	-728.617482869395	0.1	0.1	0.8	15.0	
1	-472.9121811589003	0.1	0.8	0.8	15.0	
2	-473.67497649225214	0.1	1.0	0.8	15.0	
3	-561.1222747702128	0.1	2.0	0.8	15.0	
4	-1053.77734712549	0.1	5.0	0.8	15.0	
5	-603.5164319500993	0.35	0.1	0.8	15.0	
6	-376.0011272743483	0.35	0.8	0.8	15.0	
7	-384.7945724358831	0.35	1.0	0.8	15.0	
8	-511.2836273842057	0.35	2.0	0.8	15.0	
9	-1118.3437023850902	0.35	5.0	0.8	15.0	
10	-549.4961729973207	0.6	0.1	0.8	15.0	
11	-354.0163928018675	0.6	0.8	0.8	15.0	
12	-371.68212574900923	0.6	1.0	0.8	15.0	
13	-541.5133760665854	0.6	2.0	0.8	15.0	
14	-1276.2393078004968	0.6	5.0	0.8	15.0	
15	-514.7791112930976	0.85	0.1	0.8	15.0	
16	-353.8053532802958	0.85	0.8	0.8	15.0	
17	-380.85652826929277	0.85	1.0	0.8	15.0	
18	-596.6969572180709	0.85	2.0	0.8	15.0	
19	-1467.4949277158416	0.85	5.0	0.8	15.0	
20	-489.4445524881151	1.1	0.1	0.8	15.0	
21	-364.5477927528948	1.1	0.8	0.8	15.0	
22	-401.3065359701389	1.1	1.0	0.8	15.0	
23	-664.8673731369147	1.1	2.0	0.8	15.0	
24	-1677.2559708013298	1.1	5.0	0.8	15.0	
25	-469.7795521163261	1.35	0.1	0.8	15.0	
26	-381.94870771598056	1.35	0.8	0.8	15.0	
27	-428.6230459718085	1.35	1.0	0.8	15.0	
28	-741.0465196336644	1.35	2.0	0.8	15.0	
29	-1898.7918223450451	1.35	5.0	0.8	15.0	
30	-453.9764930850617	1.6	0.1	0.8	15.0	
31	-403.82083825933796	1.6	0.8	0.8	15.0	
32	-460.54905912479643	1.6	1.0	0.8	15.0	
33	-822.6272604271948	1.6	2.0	0.8	15.0	
34	-2128.3953125573903	1.6	5.0	0.8	15.0	
35	-441.0111475464317	1.85	0.1	0.8	15.0	
36	-428.8896280280404	1.85	0.8	0.8	15.0	
37	-495.7667735009823	1.85	1.0	0.8	15.0	
38	-908.0679780538325	1.85	2.0	0.8	15.0	
39	-2363.8087745613907	1.85	5.0	0.8	15.0	
40	-430.24092993388734	2.1	0.1	0.8	15.0	
41	-456.34637652970974	2.1	0.8	0.8	15.0	
42	-533.4402878560394	2.1	1.0	0.8	15.0	
43	-996.3843035681501	2.1	2.0	0.8	15.0	
44	-2603.5651217885943	2.1	5.0	0.8	15.0	
45	-421.2316322128483	2.35	0.1	0.8	15.0	
46	-485.646779591027	2.35	0.8	0.8	15.0	
47	-573.0077872592357	2.35	1.0	0.8	15.0	
48	-1086.9126702215021	2.35	2.0	0.8	15.0	
49	-2846.6646898042304	2.35	5.0	0.8	15.0	
50	-413.6727749174781	2.6	0.1	0.8	15.0	
51	-516.4081496231756	2.6	0.8	0.8	15.0	
52	-614.0748826359928	2.6	1.0	0.8	15.0	
53	-1179.1870499444672	2.6	2.0	0.8	15.0	
54	-3092.4005284690315	2.6	5.0	0.8	15.0	
55	-407.33233039461373	2.85	0.1	0.8	15.0	
56	-548.3521367854299	2.85	0.8	0.8	15.0	
57	-656.3550054835079	2.85	1.0	0.8	15.0	
58	-1272.8693359977021	2.85	2.0	0.8	15.0	
59	-3340.257310497804	2.85	5.0	0.8	15.0	
60	-402.03075220261667	3.1	0.1	0.8	15.0	
61	-581.2706262676402	3.1	0.8	0.8	15.0	
62	-699.6339497781307	3.1	1.0	0.8	15.0	
63	-1367.707592282545	3.1	2.0	0.8	15.0	
64	-3589.8497424856832	3.1	5.0	0.8	15.0	
65	-397.62521074757586	3.35	0.1	0.8	15.0	
66	-615.0043754918877	3.35	0.8	0.8	15.0	
67	-743.7477427039764	3.35	1.0	0.8	15.0	
68	-1463.5098125320922	3.35	2.0	0.8	15.0	
69	-3840.883459711624	3.35	5.0	0.8	15.0	
70	-393.9995572605427	3.6	0.1	0.8	15.0	
71	-649.4290875244772	3.6	0.8	0.8	15.0	
72	-788.5682940503078	3.6	1.0	0.8	15.0	
73	-1560.1267933464892	3.6	2.0	0.8	15.0	
74	-4093.12932985859	3.6	5.0	0.8	15.0	
75	-391.0576660098344	3.85	0.1	0.8	15.0	
76	-684.4460375359613	3.85	0.8	0.8	15.0	
77	-833.9937881243059	3.85	1.0	0.8	15.0	
78	-1657.4406027452048	3.85	2.0	0.8	15.0	
79	-4346.406067443498	3.85	5.0	0.8	15.0	
80	-388.7188549040925	4.1	0.1	0.8	15.0	
81	-719.9755959894717	4.1	0.8	0.8	15.0	
82	-879.9420713386112	4.1	1.0	0.8	15.0	
83	-1755.356610435372	4.1	2.0	0.8	15.0	
84	-4600.568169934464	4.1	5.0	0.8	15.0	
85	-386.91463308735746	4.35	0.1	0.8	15.0	
86	-755.9526528224937	4.35	0.8	0.8	15.0	
87	-926.345989111647	4.35	1.0	0.8	15.0	
88	-1853.7978546987374	4.35	2.0	0.8	15.0	
89	-4855.4973589557185	4.35	5.0	0.8	15.0	
90	-385.5863242209857	4.6	0.1	0.8	15.0	
91	-792.323321301422	4.6	0.8	0.8	15.0	
92	-973.1500243451208	4.6	1.0	0.8	15.0	
93	-1952.7009819628236	4.6	2.0	0.8	15.0	
94	-5111.09638780944	4.6	5.0	0.8	15.0	
95	-384.6832850299588	4.85	0.1	0.8	15.0	
96	-829.0425218578022	4.85	0.8	0.8	15.0	
97	-1020.3078252743202	4.85	1.0	0.8	15.0	
98	-2052.0132685206167	4.85	2.0	0.8	15.0	
99	-5367.284481854637	4.85	5.0	0.8	15.0	
